distancia_m,profundidad_mm,corrida_ILI,tipo_defecto,largo,ancho,latitud,longitud,posicion_horaria_hh_mm,tipo_anomalia,posicion_pared,reduccion_diametro_o_deformacion_porcentaje,comentarios,junta_anterior_m,junta_posterior_m,estado_A_I_R
90362.378,1.0795,ROSEN2013,PITT,20,21,4.93123875,-72.8351612,10:00,Corrosión,EXT,0,indicaciones adicionales,90351.142,90363.444,A
90362.716,0.762,ROSEN2013,PITT,48,19,4.93123845,-72.83516422,11:00,Corrosión,EXT,0,indicaciones adicionales,90351.142,90363.444,A
90368.098,0.635,ROSEN2013,PITT,38,19,4.9312336,-72.83521242,12:00,Corrosión,EXT,0,indicaciones adicionales,90363.444,90375.707,A
90373.226,0.6985,ROSEN2013,PITT,22,29,4.93122888,-72.83525833,13:00,Corrosión,EXT,0,indicaciones adicionales,90363.444,90375.707,A
90373.326,0.6985,ROSEN2013,CISL,17,19,4.93122879,-72.83525922,14:00,Corrosión,EXT,0,indicaciones adicionales,90363.444,90375.707,A
90378.974,0.6985,ROSEN2013,CISL,16,19,4.93122354,-72.83530981,15:00,Corrosión,EXT,0,indicaciones adicionales,90375.707,90387.934,A
90379.559,0.8255,ROSEN2013,CISL,17,18,4.931223,-72.83531505,16:00,Corrosión,EXT,0,indicaciones adicionales,90375.707,90387.934,A
90381.464,0.762,ROSEN2013,CISL,16,18,4.93122124,-72.83533211,17:00,Corrosión,EXT,0,indicaciones adicionales,90375.707,90387.934,A
90392.835,0.762,ROSEN2013,PITT,25,19,4.93121098,-72.83543393,18:00,Corrosión,EXT,0,indicaciones adicionales,90387.934,90400.187,A
90397.534,0.889,ROSEN2013,CISL,17,18,4.93120667,-72.83547598,19:00,Corrosión,EXT,0,indicaciones adicionales,90387.934,90400.187,A
90401.869,0.6985,ROSEN2013,PITT,23,20,4.93120272,-72.8355148,20:00,Corrosión,EXT,0,indicaciones adicionales,90400.187,90412.464,A
90417.866,0.762,ROSEN2013,PITT,22,19,4.93118814,-72.83565809,21:00,Corrosión,EXT,0,indicaciones adicionales,90412.464,90424.719,A
90468.733,0.762,ROSEN2013,CISL,18,22,4.93114698,-72.836114,22:00,Corrosión,EXT,0,indicaciones adicionales,90461.514,90473.769,A
90516.157,0.762,ROSEN2013,CISL,18,18,4.93110605,-72.83653884,23:00,Corrosión,EXT,0,indicaciones adicionales,90510.523,90522.776,A
90517.226,0.6985,ROSEN2013,PITT,23,18,4.93110504,-72.8365484,0:00,Corrosión,EXT,0,indicaciones adicionales,90510.523,90522.776,A
90704.882,0.6985,ROSEN2013,PITT,44,32,4.93093653,-72.83822962,1:00,Corrosión,EXT,0,indicaciones adicionales,90701.197,90713.405,A
90705.294,0.635,ROSEN2013,PITT,53,27,4.93093616,-72.83823332,2:00,Corrosión,EXT,0,indicaciones adicionales,90701.197,90713.405,A
90817.375,0.635,ROSEN2013,PITT,46,23,4.93083815,-72.83924193,3:00,Corrosión,EXT,0,indicaciones adicionales,90809.811,90822.049,A
90817.385,0.635,ROSEN2013,PITT,28,32,4.93083814,-72.83924202,4:00,Corrosión,EXT,0,indicaciones adicionales,90809.811,90822.049,A
90817.559,0.762,ROSEN2013,CISL,17,18,4.93083797,-72.83924358,5:00,Corrosión,EXT,0,indicaciones adicionales,90809.811,90822.049,A
90817.609,0.635,ROSEN2013,CISL,19,37,4.93083793,-72.83924403,6:00,Corrosión,EXT,0,indicaciones adicionales,90809.811,90822.049,A
90817.839,0.635,ROSEN2013,CISL,17,18,4.93083771,-72.8392461,7:00,Corrosión,EXT,0,indicaciones adicionales,90809.811,90822.049,A
90818.083,0.762,ROSEN2013,CISL,19,18,4.93083748,-72.83924829,8:00,Corrosión,EXT,0,indicaciones adicionales,90809.811,90822.049,A
90818.86,0.762,ROSEN2013,PITT,34,34,4.93083675,-72.83925528,9:00,Corrosión,EXT,0,indicaciones adicionales,90809.811,90822.049,A
90819.025,0.635,ROSEN2013,CISL,17,19,4.9308366,-72.83925676,10:00,Corrosión,EXT,0,indicaciones adicionales,90809.811,90822.049,A
90819.385,0.635,ROSEN2013,PITT,21,20,4.93083627,-72.83926,11:00,Corrosión,EXT,0,indicaciones adicionales,90809.811,90822.049,A
90819.975,0.635,ROSEN2013,PITT,23,19,4.93083573,-72.83926531,12:00,Corrosión,EXT,0,indicaciones adicionales,90809.811,90822.049,A
90819.975,0.762,ROSEN2013,CISL,23,111,4.93083573,-72.83926531,13:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,90809.811,90822.049,A
90819.978,0.635,ROSEN2013,CISL,18,23,4.93083572,-72.83926533,14:00,Corrosión,EXT,0,indicaciones adicionales,90809.811,90822.049,A
90819.98,0.762,ROSEN2013,CISL,16,21,4.93083572,-72.83926535,15:00,Corrosión,EXT,0,indicaciones adicionales,90809.811,90822.049,A
90820.264,0.635,ROSEN2013,CISL,15,18,4.93083546,-72.83926791,16:00,Corrosión,EXT,0,indicaciones adicionales,90809.811,90822.049,A
90820.289,0.635,ROSEN2013,PITT,23,18,4.93083544,-72.83926813,17:00,Corrosión,EXT,0,indicaciones adicionales,90809.811,90822.049,A
90820.289,0.635,ROSEN2013,PITT,26,69,4.93083544,-72.83926813,18:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,90809.811,90822.049,A
90820.296,0.635,ROSEN2013,CISL,19,21,4.93083543,-72.83926819,19:00,Corrosión,EXT,0,indicaciones adicionales,90809.811,90822.049,A
90820.297,0.635,ROSEN2013,CISL,18,18,4.93083543,-72.8392682,20:00,Corrosión,EXT,0,indicaciones adicionales,90809.811,90822.049,A
90820.603,0.6985,ROSEN2013,CISL,15,18,4.93083515,-72.83927095,21:00,Corrosión,EXT,0,indicaciones adicionales,90809.811,90822.049,A
90821.64,0.635,ROSEN2013,CISL,14,18,4.9308342,-72.83928028,22:00,Corrosión,EXT,0,indicaciones adicionales,90809.811,90822.049,A
90823.28,0.635,ROSEN2013,PITT,23,18,4.93083271,-72.83929503,23:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90823.499,0.6985,ROSEN2013,CISL,15,23,4.93083251,-72.839297,0:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90823.716,0.8255,ROSEN2013,CISL,19,28,4.93083232,-72.83929895,1:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90824.498,0.6985,ROSEN2013,CISL,14,18,4.93083161,-72.83930599,2:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90825.015,0.762,ROSEN2013,CISL,14,24,4.93083114,-72.83931064,3:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90825.018,0.635,ROSEN2013,CISL,19,18,4.93083114,-72.83931066,4:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90825.171,0.635,ROSEN2013,PITT,22,32,4.930831,-72.83931204,5:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90825.495,0.635,ROSEN2013,PITT,22,18,4.93083071,-72.83931496,6:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90825.495,0.635,ROSEN2013,PITT,22,76,4.93083071,-72.83931496,7:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90825.497,0.635,ROSEN2013,CISL,19,29,4.93083071,-72.83931497,8:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90826.066,0.635,ROSEN2013,CISL,14,18,4.93083019,-72.83932009,9:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90826.071,0.635,ROSEN2013,CISL,20,40,4.93083019,-72.83932014,10:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90826.289,0.635,ROSEN2013,CIGR,20,45,4.93082999,-72.8393221,11:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90826.511,0.635,ROSEN2013,PITT,20,18,4.93082979,-72.8393241,12:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90826.742,0.635,ROSEN2013,CISL,17,37,4.93082958,-72.83932617,13:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90827.244,0.635,ROSEN2013,CISL,20,42,4.93082913,-72.83933069,14:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90827.368,0.635,ROSEN2013,PITT,22,18,4.93082902,-72.83933181,15:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90828.337,0.635,ROSEN2013,PITT,27,24,4.93082816,-72.83934052,16:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90828.685,0.635,ROSEN2013,PITT,25,54,4.93082786,-72.83934366,17:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90828.685,0.635,ROSEN2013,PITT,25,18,4.93082786,-72.83934366,18:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90828.69,0.635,ROSEN2013,CISL,14,19,4.93082785,-72.8393437,19:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90829.372,0.635,ROSEN2013,CISL,13,18,4.93082727,-72.83934984,20:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90830.901,0.6985,ROSEN2013,PITT,27,22,4.93082594,-72.8393636,21:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90831.339,0.635,ROSEN2013,CISL,16,18,4.93082556,-72.83936755,22:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90832.622,0.635,ROSEN2013,CISL,20,20,4.93082446,-72.83937909,23:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90832.632,0.762,ROSEN2013,CISL,19,29,4.93082445,-72.83937918,0:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90832.951,0.635,ROSEN2013,PITT,23,22,4.93082417,-72.83938205,1:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90832.957,1.2065,ROSEN2013,CISL,17,20,4.93082417,-72.83938211,2:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90833.258,0.635,ROSEN2013,PITT,23,18,4.93082392,-72.83938482,3:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90833.547,0.635,ROSEN2013,CISL,18,26,4.93082369,-72.83938742,4:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90833.548,0.635,ROSEN2013,CISL,19,18,4.93082368,-72.83938743,5:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90833.782,0.635,ROSEN2013,CISL,17,18,4.9308235,-72.83938954,6:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90833.843,0.6985,ROSEN2013,CISL,19,18,4.93082345,-72.83939009,7:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90833.85,0.635,ROSEN2013,CISL,17,29,4.93082344,-72.83939015,8:00,Corrosión,EXT,0,indicaciones adicionales,90822.049,90834.27,A
90834.47,0.635,ROSEN2013,PITT,24,21,4.93082294,-72.83939573,9:00,Corrosión,EXT,0,indicaciones adicionales,90834.27,90846.499,A
90834.687,0.635,ROSEN2013,CISL,16,27,4.93082277,-72.83939769,10:00,Corrosión,EXT,0,indicaciones adicionales,90834.27,90846.499,A
90835.142,0.635,ROSEN2013,CISL,20,21,4.9308224,-72.83940178,11:00,Corrosión,EXT,0,indicaciones adicionales,90834.27,90846.499,A
90835.338,0.635,ROSEN2013,CISL,19,18,4.93082225,-72.83940355,12:00,Corrosión,EXT,0,indicaciones adicionales,90834.27,90846.499,A
90835.356,0.635,ROSEN2013,CISL,17,32,4.93082223,-72.83940371,13:00,Corrosión,EXT,0,indicaciones adicionales,90834.27,90846.499,A
90835.558,0.6985,ROSEN2013,CISL,19,22,4.93082207,-72.83940553,14:00,Corrosión,EXT,0,indicaciones adicionales,90834.27,90846.499,A
90835.748,0.635,ROSEN2013,CISL,20,20,4.93082192,-72.83940724,15:00,Corrosión,EXT,0,indicaciones adicionales,90834.27,90846.499,A
90836.042,0.762,ROSEN2013,CISL,18,18,4.93082168,-72.83940989,16:00,Corrosión,EXT,0,indicaciones adicionales,90834.27,90846.499,A
90836.081,0.635,ROSEN2013,CISL,14,29,4.93082165,-72.83941024,17:00,Corrosión,EXT,0,indicaciones adicionales,90834.27,90846.499,A
90837.741,0.635,ROSEN2013,PITT,23,19,4.93082031,-72.83942519,18:00,Corrosión,EXT,0,indicaciones adicionales,90834.27,90846.499,A
90839.712,0.635,ROSEN2013,CISL,18,28,4.93081873,-72.83944294,19:00,Corrosión,EXT,0,indicaciones adicionales,90834.27,90846.499,A
90840.649,0.635,ROSEN2013,CISL,19,18,4.93081797,-72.83945138,20:00,Corrosión,EXT,0,indicaciones adicionales,90834.27,90846.499,A
90841.906,0.635,ROSEN2013,PITT,21,18,4.93081696,-72.83946271,21:00,Corrosión,EXT,0,indicaciones adicionales,90834.27,90846.499,A
90842.1,0.635,ROSEN2013,CISL,18,18,4.93081681,-72.83946445,22:00,Corrosión,EXT,0,indicaciones adicionales,90834.27,90846.499,A
90842.228,0.635,ROSEN2013,CISL,17,22,4.93081671,-72.83946561,23:00,Corrosión,EXT,0,indicaciones adicionales,90834.27,90846.499,A
90845.586,0.635,ROSEN2013,CISL,17,73,4.93081407,-72.83949584,0:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,90834.27,90846.499,A
90845.586,0.635,ROSEN2013,CISL,17,18,4.93081407,-72.83949584,1:00,Corrosión,EXT,0,indicaciones adicionales,90834.27,90846.499,A
90845.587,0.635,ROSEN2013,CISL,15,33,4.93081407,-72.83949585,2:00,Corrosión,EXT,0,indicaciones adicionales,90834.27,90846.499,A
90845.949,0.6985,ROSEN2013,CISL,15,18,4.93081378,-72.83949911,3:00,Corrosión,EXT,0,indicaciones adicionales,90834.27,90846.499,A
90847.961,0.635,ROSEN2013,CISL,19,18,4.93081213,-72.83951721,4:00,Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90847.961,0.635,ROSEN2013,CISL,26,73,4.93081213,-72.83951721,5:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90847.963,0.635,ROSEN2013,PITT,24,24,4.93081213,-72.83951723,6:00,Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90847.971,0.635,ROSEN2013,CISL,17,18,4.93081213,-72.8395173,7:00,Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90848.375,0.635,ROSEN2013,CISL,16,18,4.93081179,-72.83952093,8:00,Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90848.375,0.635,ROSEN2013,CISL,25,80,4.93081179,-72.83952093,9:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90848.383,0.635,ROSEN2013,CISL,17,29,4.93081179,-72.83952101,10:00,Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90848.706,0.635,ROSEN2013,CISL,14,18,4.93081152,-72.83952391,11:00,Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90848.732,0.6985,ROSEN2013,CISL,17,22,4.9308115,-72.83952415,12:00,Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90849.073,0.635,ROSEN2013,CISL,17,20,4.93081122,-72.83952721,13:00,Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90849.382,0.635,ROSEN2013,CISL,16,21,4.93081096,-72.83952999,14:00,Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90850.554,0.635,ROSEN2013,CISL,17,23,4.93080999,-72.83954054,15:00,Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90851.054,0.635,ROSEN2013,PITT,22,18,4.93080957,-72.83954504,16:00,Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90851.298,0.635,ROSEN2013,CISL,20,18,4.93080936,-72.83954724,17:00,Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90852.041,0.635,ROSEN2013,CISL,16,23,4.93080872,-72.83955392,18:00,Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90852.81,0.635,ROSEN2013,PITT,20,23,4.93080805,-72.83956084,19:00,Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90852.81,0.635,ROSEN2013,PITT,20,79,4.93080805,-72.83956084,20:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90852.816,0.635,ROSEN2013,CISL,14,18,4.93080804,-72.8395609,21:00,Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90852.927,0.635,ROSEN2013,CISL,15,20,4.93080794,-72.8395619,22:00,Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90853.126,0.635,ROSEN2013,PITT,21,18,4.93080777,-72.83956369,23:00,Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90853.236,0.635,ROSEN2013,CISL,17,26,4.93080767,-72.83956468,0:00,Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90853.316,0.762,ROSEN2013,PITT,26,18,4.9308076,-72.8395654,1:00,Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90854.106,0.635,ROSEN2013,CISL,16,18,4.93080692,-72.83957251,2:00,Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90854.389,0.635,ROSEN2013,CISL,15,18,4.93080667,-72.83957505,3:00,Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90854.911,0.635,ROSEN2013,CISL,17,23,4.93080621,-72.83957975,4:00,Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90855.212,0.635,ROSEN2013,CISL,16,23,4.93080595,-72.83958246,5:00,Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90855.957,0.635,ROSEN2013,CISL,20,30,4.9308053,-72.83958917,6:00,Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90856.518,0.635,ROSEN2013,PITT,23,18,4.93080481,-72.83959421,7:00,Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90857.92,0.635,ROSEN2013,CISL,17,29,4.93080358,-72.83960682,8:00,Corrosión,EXT,0,indicaciones adicionales,90846.499,90858.745,A
90859.383,0.635,ROSEN2013,CISL,15,25,4.93080231,-72.83961999,9:00,Corrosión,EXT,0,indicaciones adicionales,90858.745,90870.977,A
90859.58,0.635,ROSEN2013,PITT,22,22,4.93080215,-72.83962176,10:00,Corrosión,EXT,0,indicaciones adicionales,90858.745,90870.977,A
90859.916,0.635,ROSEN2013,CISL,16,20,4.93080186,-72.83962478,11:00,Corrosión,EXT,0,indicaciones adicionales,90858.745,90870.977,A
90860.422,0.6985,ROSEN2013,CISL,18,18,4.93080143,-72.83962934,12:00,Corrosión,EXT,0,indicaciones adicionales,90858.745,90870.977,A
90860.72,0.6985,ROSEN2013,CISL,19,22,4.93080118,-72.83963202,13:00,Corrosión,EXT,0,indicaciones adicionales,90858.745,90870.977,A
90860.826,0.635,ROSEN2013,CISL,20,20,4.93080109,-72.83963297,14:00,Corrosión,EXT,0,indicaciones adicionales,90858.745,90870.977,A
90861.334,0.635,ROSEN2013,PITT,27,24,4.93080066,-72.83963754,15:00,Corrosión,EXT,0,indicaciones adicionales,90858.745,90870.977,A
90863.212,0.635,ROSEN2013,CISL,19,19,4.93079906,-72.83965445,16:00,Corrosión,EXT,0,indicaciones adicionales,90858.745,90870.977,A
90863.218,0.635,ROSEN2013,CISL,16,18,4.93079906,-72.8396545,17:00,Corrosión,EXT,0,indicaciones adicionales,90858.745,90870.977,A
90864.957,0.635,ROSEN2013,CISL,18,29,4.93079758,-72.83967016,18:00,Corrosión,EXT,0,indicaciones adicionales,90858.745,90870.977,A
90865.469,0.635,ROSEN2013,CISL,15,18,4.93079714,-72.83967477,19:00,Corrosión,EXT,0,indicaciones adicionales,90858.745,90870.977,A
90867.678,0.635,ROSEN2013,CISL,16,18,4.93079524,-72.83969466,20:00,Corrosión,EXT,0,indicaciones adicionales,90858.745,90870.977,A
90867.805,0.635,ROSEN2013,CISL,15,18,4.93079513,-72.8396958,21:00,Corrosión,EXT,0,indicaciones adicionales,90858.745,90870.977,A
90868.001,0.635,ROSEN2013,CISL,17,18,4.93079496,-72.83969757,22:00,Corrosión,EXT,0,indicaciones adicionales,90858.745,90870.977,A
90868.873,0.635,ROSEN2013,CISL,17,26,4.9307942,-72.83970542,23:00,Corrosión,EXT,0,indicaciones adicionales,90858.745,90870.977,A
90869.641,0.635,ROSEN2013,CISL,16,18,4.93079353,-72.83971233,0:00,Corrosión,EXT,0,indicaciones adicionales,90858.745,90870.977,A
90870.14,0.6985,ROSEN2013,CISL,17,18,4.9307931,-72.83971682,1:00,Corrosión,EXT,0,indicaciones adicionales,90858.745,90870.977,A
90873.704,0.635,ROSEN2013,PITT,25,20,4.93078995,-72.83974891,2:00,Corrosión,EXT,0,indicaciones adicionales,90870.977,90882.763,A
90873.71,0.6985,ROSEN2013,CISL,14,18,4.93078994,-72.83974896,3:00,Corrosión,EXT,0,indicaciones adicionales,90870.977,90882.763,A
90874.031,0.635,ROSEN2013,CIGR,21,32,4.93078966,-72.83975185,4:00,Corrosión,EXT,0,indicaciones adicionales,90870.977,90882.763,A
90874.031,0.6985,ROSEN2013,CISL,21,86,4.93078966,-72.83975185,5:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,90870.977,90882.763,A
90874.031,0.6985,ROSEN2013,CISL,17,22,4.93078966,-72.83975185,6:00,Corrosión,EXT,0,indicaciones adicionales,90870.977,90882.763,A
90874.08,0.635,ROSEN2013,PITT,38,20,4.93078961,-72.8397523,7:00,Corrosión,EXT,0,indicaciones adicionales,90870.977,90882.763,A
90874.42,0.635,ROSEN2013,CISL,15,25,4.93078931,-72.83975536,8:00,Corrosión,EXT,0,indicaciones adicionales,90870.977,90882.763,A
90875.641,0.635,ROSEN2013,PITT,21,19,4.93078823,-72.83976635,9:00,Corrosión,EXT,0,indicaciones adicionales,90870.977,90882.763,A
90875.897,0.635,ROSEN2013,CISL,14,18,4.930788,-72.83976865,10:00,Corrosión,EXT,0,indicaciones adicionales,90870.977,90882.763,A
90876.12,0.635,ROSEN2013,CISL,19,21,4.93078781,-72.83977066,11:00,Corrosión,EXT,0,indicaciones adicionales,90870.977,90882.763,A
90876.383,0.635,ROSEN2013,CISL,16,18,4.93078757,-72.83977303,12:00,Corrosión,EXT,0,indicaciones adicionales,90870.977,90882.763,A
90876.67,0.635,ROSEN2013,CISL,18,24,4.93078732,-72.83977561,13:00,Corrosión,EXT,0,indicaciones adicionales,90870.977,90882.763,A
90876.67,0.635,ROSEN2013,CISL,65,68,4.93078732,-72.83977561,14:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,90870.977,90882.763,A
90876.67,0.635,ROSEN2013,CISL,19,20,4.93078732,-72.83977561,15:00,Corrosión,EXT,0,indicaciones adicionales,90870.977,90882.763,A
90876.671,0.635,ROSEN2013,CISL,20,32,4.93078732,-72.83977562,16:00,Corrosión,EXT,0,indicaciones adicionales,90870.977,90882.763,A
90876.723,0.635,ROSEN2013,CISL,12,18,4.93078727,-72.83977609,17:00,Corrosión,EXT,0,indicaciones adicionales,90870.977,90882.763,A
90876.949,0.635,ROSEN2013,PITT,21,21,4.93078707,-72.83977812,18:00,Corrosión,EXT,0,indicaciones adicionales,90870.977,90882.763,A
90877.565,0.635,ROSEN2013,CISL,19,18,4.93078653,-72.83978367,19:00,Corrosión,EXT,0,indicaciones adicionales,90870.977,90882.763,A
90878.234,0.635,ROSEN2013,CISL,16,19,4.93078594,-72.83978969,20:00,Corrosión,EXT,0,indicaciones adicionales,90870.977,90882.763,A
90878.544,0.635,ROSEN2013,PITT,30,31,4.93078566,-72.83979248,21:00,Corrosión,EXT,0,indicaciones adicionales,90870.977,90882.763,A
90878.549,0.635,ROSEN2013,CISL,14,18,4.93078566,-72.83979253,22:00,Corrosión,EXT,0,indicaciones adicionales,90870.977,90882.763,A
90879.827,0.6985,ROSEN2013,CISL,16,18,4.93078453,-72.83980404,23:00,Corrosión,EXT,0,indicaciones adicionales,90870.977,90882.763,A
90879.892,0.635,ROSEN2013,CISL,15,18,4.93078448,-72.83980462,0:00,Corrosión,EXT,0,indicaciones adicionales,90870.977,90882.763,A
